snapped_at,price,market_cap,total_volume
2019-09-21 00:00:00 UTC,1.000331699977275,0.0,255769.44478370887
2019-09-22 00:00:00 UTC,1.000671386487223,0.0,182705.82673541672
2019-09-23 00:00:00 UTC,0.9998073770194557,0.0,150076.50206111287
2019-09-24 00:00:00 UTC,0.9999332111294342,0.0,1528187.940941196
2019-09-25 00:00:00 UTC,1.002317410458037,0.0,4093715.375717711
2019-09-26 00:00:00 UTC,1.0021073570468748,0.0,906594.5991346072
2019-09-27 00:00:00 UTC,1.0001338649417553,0.0,1407914.055166218
2019-09-28 00:00:00 UTC,1.0006664842306483,0.0,440193.3358966943
2019-09-29 00:00:00 UTC,1.0033313324986286,0.0,373424.73418262997
2019-09-30 00:00:00 UTC,0.9972393553007596,0.0,267814.40427332977
2019-10-01 00:00:00 UTC,1.000177834503856,0.0,753994.1733233227
2019-10-02 00:00:00 UTC,1.0033039615724955,0.0,558235.6030826748
2019-10-03 00:00:00 UTC,1.0033039615724955,0.0,558235.6030826748
2019-10-04 00:00:00 UTC,1.0004438039602943,0.0,161581.1549096846
2019-10-05 00:00:00 UTC,0.9993736950590528,0.0,137661.8969353523
2019-10-06 00:00:00 UTC,0.9998950161965426,0.0,147535.9169876236
2019-10-07 00:00:00 UTC,0.9987389817312541,0.0,344522.94881215197
2019-10-08 00:00:00 UTC,0.9968858874157781,0.0,685164.7023347748
2019-10-09 00:00:00 UTC,0.997035363639211,0.0,637615.2934439204
2019-10-10 00:00:00 UTC,0.9988597634888371,0.0,3340003.448495387
2019-10-11 00:00:00 UTC,0.9992140016149808,0.0,511625.9852723978
2019-10-12 00:00:00 UTC,0.9971498630038188,0.0,1623040.5005443054
2019-10-13 00:00:00 UTC,0.9994806419939094,0.0,1909085.5395083786
2019-10-14 00:00:00 UTC,1.0000867293886417,0.0,2943224.401518026
2019-10-15 00:00:00 UTC,0.9993396017706297,0.0,3411829.8316715006
2019-10-16 00:00:00 UTC,1.0005585290751713,0.0,4324012.450841907
2019-10-17 00:00:00 UTC,1.0006889693460326,0.0,9805257.032893555
2019-10-18 00:00:00 UTC,1.0005008702905822,0.0,10020766.291175999
2019-10-19 00:00:00 UTC,0.9999002664151653,0.0,11201102.412784958
2019-10-20 00:00:00 UTC,1.0007181367023148,0.0,13244614.976431405
2019-10-21 00:00:00 UTC,1.0006548170515135,0.0,11796058.58411896
2019-10-22 00:00:00 UTC,0.9990962761744292,0.0,4256148.579176486
2019-10-23 00:00:00 UTC,1.0000539849149692,0.0,4409617.887335982
2019-10-24 00:00:00 UTC,1.0003218655025206,0.0,7805997.61711186
2019-10-25 00:00:00 UTC,0.9991676441391757,0.0,5385365.066928614
2019-10-26 00:00:00 UTC,0.9991465810651736,0.0,14919343.042085445
2019-10-27 00:00:00 UTC,0.9982240815161942,0.0,29117569.957530025
2019-10-28 00:00:00 UTC,0.9945920915316335,0.0,16196270.688164897
2019-10-29 00:00:00 UTC,1.0001169486193051,0.0,12858898.51093499
2019-10-30 00:00:00 UTC,1.001399545263512,0.0,15035152.034935702
2019-10-31 00:00:00 UTC,1.000067347614587,0.0,11560631.038852988
2019-11-01 00:00:00 UTC,1.0011326092213162,0.0,11453374.473226206
2019-11-02 00:00:00 UTC,1.000537950979546,0.0,10614168.313709725
2019-11-03 00:00:00 UTC,1.0005325444057698,0.0,6802720.244150136
2019-11-04 00:00:00 UTC,1.0004300444323164,0.0,6679516.370460552
2019-11-05 00:00:00 UTC,0.9987292629662741,0.0,16537178.409375668
2019-11-06 00:00:00 UTC,1.0006915466343258,0.0,17620534.303060725
2019-11-07 00:00:00 UTC,1.0003024552511977,0.0,11931159.118284848
2019-11-08 00:00:00 UTC,1.00132007010175,0.0,10964722.112869956
2019-11-09 00:00:00 UTC,0.9993170532745921,0.0,11584873.694536202
2019-11-10 00:00:00 UTC,1.0003169803007752,0.0,5824487.225046893
2019-11-11 00:00:00 UTC,1.000513688975985,0.0,6104721.3778116945
2019-11-12 00:00:00 UTC,1.0009365309389884,0.0,7804063.359756651
2019-11-13 00:00:00 UTC,1.0014176069096912,0.0,9346254.63281366
2019-11-14 00:00:00 UTC,1.001427504213276,0.0,6647457.157814407
2019-11-15 00:00:00 UTC,1.0018219546300913,0.0,5951624.254905459
2019-11-16 00:00:00 UTC,1.0018775044817285,0.0,6789999.915773692
2019-11-17 00:00:00 UTC,1.0016018470435972,0.0,3521585.4316810323
2019-11-18 00:00:00 UTC,1.0013365319811909,0.0,5110521.2692780215
2019-11-19 00:00:00 UTC,1.0019696141477,0.0,7669581.745615629
2019-11-20 00:00:00 UTC,1.0026866751264678,0.0,6296189.363586777
2019-11-21 00:00:00 UTC,1.0020642579675878,0.0,4428846.82087077
2019-11-22 00:00:00 UTC,1.0026718402315595,0.0,8957784.031281183
2019-11-23 00:00:00 UTC,1.0030783954148916,0.0,18386159.203006208
2019-11-24 00:00:00 UTC,1.0006813240072134,0.0,9026075.378924722
2019-11-25 00:00:00 UTC,0.9935862712103588,0.0,15610311.402346095
2019-11-26 00:00:00 UTC,0.9995671350499074,0.0,11014986.064353874
2019-11-27 00:00:00 UTC,1.0006617678559113,0.0,6073147.525574777
2019-11-28 00:00:00 UTC,0.9980080062880554,0.0,9676775.479483528
2019-11-29 00:00:00 UTC,0.9999713605522546,0.0,8189550.1734893285
2019-11-30 00:00:00 UTC,1.0008509158888046,0.0,9228529.396802438
2019-12-01 00:00:00 UTC,0.9996029178715241,0.0,5017757.280683999
2019-12-02 00:00:00 UTC,0.9983201038922965,0.0,10522664.545293465
2019-12-03 00:00:00 UTC,0.9994846947736798,0.0,6814427.43709902
2019-12-04 00:00:00 UTC,0.9984794160641759,0.0,5434725.962630013
2019-12-05 00:00:00 UTC,0.9997301509967106,0.0,12990620.563478522
2019-12-06 00:00:00 UTC,1.0001419971971937,0.0,8982063.304265825
2019-12-07 00:00:00 UTC,1.0000836726233884,0.0,8257404.928684577
2019-12-08 00:00:00 UTC,0.9974452980077105,0.0,4500240.647530593
2019-12-09 00:00:00 UTC,0.996669839251344,0.0,4056110.2662884714
2019-12-10 00:00:00 UTC,1.0003287684718667,0.0,7608262.329656108
2019-12-11 00:00:00 UTC,0.9999250969056325,0.0,7306873.820169999
2019-12-12 00:00:00 UTC,1.0007986246389915,0.0,5198309.623510905
2019-12-13 00:00:00 UTC,1.0012863392876916,0.0,6174866.451803526
2019-12-14 00:00:00 UTC,1.0007085046583928,0.0,6904040.435252284
2019-12-15 00:00:00 UTC,1.0003567226858547,0.0,7423630.3879408315
2019-12-16 00:00:00 UTC,0.9986815783364709,0.0,5620814.33546783
2019-12-17 00:00:00 UTC,1.0032130977206852,0.0,7544944.340258756
2019-12-18 00:00:00 UTC,1.0004747442992457,0.0,11889747.08923171
2019-12-19 00:00:00 UTC,1.0004359443627393,0.0,17817399.76263737
2019-12-20 00:00:00 UTC,0.9986374122613418,0.0,8397345.575069908
2019-12-21 00:00:00 UTC,1.000861179445199,0.0,6556361.840528821
2019-12-22 00:00:00 UTC,1.0003271896306465,0.0,4043288.9103010884
2019-12-23 00:00:00 UTC,0.9989718810956436,0.0,7811140.464394596
2019-12-24 00:00:00 UTC,1.0006909099743349,0.0,11725198.209123619
2019-12-25 00:00:00 UTC,1.0020351400726544,0.0,8263580.103689351
2019-12-26 00:00:00 UTC,1.0024261915473023,0.0,4884323.10027204
2019-12-27 00:00:00 UTC,1.0013473991257478,0.0,6074151.794747419
2019-12-28 00:00:00 UTC,1.0007709913997915,0.0,3963793.788207871
2019-12-29 00:00:00 UTC,1.0023231778870318,0.0,3387699.8504962213
2019-12-30 00:00:00 UTC,1.0005398586977652,0.0,4404341.995163039
2019-12-31 00:00:00 UTC,1.0015667983254883,0.0,4139919.9204337117
2020-01-01 00:00:00 UTC,1.0024013720300238,0.0,3144181.739031137
2020-01-02 00:00:00 UTC,1.002661473989509,0.0,1937270.2338487294
2020-01-03 00:00:00 UTC,1.0016534131943617,0.0,4703723.429931946
2020-01-04 00:00:00 UTC,1.0011948426615105,0.0,9374814.517245388
2020-01-05 00:00:00 UTC,1.0018293951398987,0.0,5435381.0897907885
2020-01-06 00:00:00 UTC,1.0001439993921206,0.0,6431847.350103173
2020-01-07 00:00:00 UTC,0.9988836298472605,0.0,9452915.427232305
2020-01-08 00:00:00 UTC,0.9975714026055513,0.0,17290641.55227596
2020-01-09 00:00:00 UTC,0.9975340253053566,0.0,20110829.052688934
2020-01-10 00:00:00 UTC,1.0006463309274505,0.0,11208484.491578419
2020-01-11 00:00:00 UTC,1.0017637121811387,0.0,16863203.284700654
2020-01-12 00:00:00 UTC,0.998408795124976,0.0,10573408.568819175
2020-01-13 00:00:00 UTC,1.0013100535372474,0.0,8684096.520215718
2020-01-14 00:00:00 UTC,0.9996786204264069,0.0,6764061.9746370325
2020-01-15 00:00:00 UTC,0.9996752190509316,0.0,31130831.218248084
2020-01-16 00:00:00 UTC,1.0019193655978778,0.0,24239080.43774718
2020-01-17 00:00:00 UTC,1.000516819685387,0.0,14830098.238646908
2020-01-18 00:00:00 UTC,0.9965189598558862,0.0,26865826.656887274
2020-01-19 00:00:00 UTC,1.0000009063178104,0.0,20236782.222342264
2020-01-20 00:00:00 UTC,0.9975432211164793,0.0,21886032.777924843
2020-01-21 00:00:00 UTC,0.9988827721829463,0.0,13930039.522870544
2020-01-22 00:00:00 UTC,1.0005206427212967,0.0,14021219.964016907
2020-01-23 00:00:00 UTC,1.0016229041892015,0.0,10331828.33093728
2020-01-24 00:00:00 UTC,1.003260773993125,0.0,19787457.134988528
2020-01-25 00:00:00 UTC,1.0015124018662633,0.0,18471727.13576574
2020-01-26 00:00:00 UTC,1.0023370275885883,0.0,13537959.568787266
2020-01-27 00:00:00 UTC,1.0015784910549712,0.0,14095810.855508061
2020-01-28 00:00:00 UTC,1.0002679520230866,0.0,19779349.658424456
2020-01-29 00:00:00 UTC,0.9994091381174622,0.0,24729786.65009397
2020-01-30 00:00:00 UTC,0.9972751967680409,0.0,20646282.06309515
2020-01-31 00:00:00 UTC,1.0009395314933367,0.0,20722346.523196902
2020-02-01 00:00:00 UTC,0.9973876281580344,0.0,19471705.22385549
2020-02-02 00:00:00 UTC,0.998938855737139,0.0,20067076.38332554
2020-02-03 00:00:00 UTC,1.0004982829342912,0.0,23866417.072137054
2020-02-04 00:00:00 UTC,1.0039507350307777,0.0,24686723.118602525
2020-02-05 00:00:00 UTC,1.0027962325210424,0.0,25679507.8764041
2020-02-06 00:00:00 UTC,0.9986478718373275,0.0,41842706.79423782
2020-02-07 00:00:00 UTC,0.9993344524625691,0.0,38825368.229212925
2020-02-08 00:00:00 UTC,1.0010191329171678,0.0,39153592.370324895
2020-02-09 00:00:00 UTC,0.9975999569749078,0.0,42151187.24116666
2020-02-10 00:00:00 UTC,1.0010784825099626,0.0,40832763.44688909
2020-02-11 00:00:00 UTC,1.0001506170198797,0.0,57726594.51217126
2020-02-12 00:00:00 UTC,0.9960888542046451,0.0,63843036.36567955
2020-02-13 00:00:00 UTC,0.9980673408801766,0.0,75617146.60693906
2020-02-14 00:00:00 UTC,0.9987781505772158,0.0,79429545.35258794
2020-02-15 00:00:00 UTC,0.9982514508329293,0.0,58137533.80005512
2020-02-16 00:00:00 UTC,0.9995365536659434,0.0,64225440.959743135
2020-02-17 00:00:00 UTC,0.9961303743665947,0.0,85328661.47527286
2020-02-18 00:00:00 UTC,1.00275314169928,0.0,99375075.11080506
2020-02-19 00:00:00 UTC,0.9951252926967487,0.0,71217593.2029452
2020-02-20 00:00:00 UTC,1.0002585063931604,0.0,59632850.39951486
2020-02-21 00:00:00 UTC,1.0002387982345546,0.0,69128268.93242268
2020-02-22 00:00:00 UTC,0.9978973262697178,0.0,51312082.565041095
2020-02-23 00:00:00 UTC,0.997645921819754,0.0,35026259.48515197
2020-02-24 00:00:00 UTC,0.9978123172158744,0.0,51655743.899237595
2020-02-25 00:00:00 UTC,0.9976162028420569,0.0,79933259.15523568
2020-02-26 00:00:00 UTC,1.0007062330361627,0.0,88086550.61263075
2020-02-27 00:00:00 UTC,1.0005594649372427,0.0,119110841.42090473
2020-02-28 00:00:00 UTC,1.0039934369692467,0.0,94983132.04802497
2020-02-29 00:00:00 UTC,0.9980553456790524,0.0,85004201.5829271
2020-03-01 00:00:00 UTC,0.9997267259347484,0.0,52671583.76157224
2020-03-02 00:00:00 UTC,1.002717661957846,0.0,67714413.37405606
2020-03-03 00:00:00 UTC,1.0006538687510869,0.0,70129635.78973362
