"","date","Category","Index_NSA","Relative_Importance"
"47",2021-10-01,"All",276.589,107.633067936834
"48",2021-11-01,"All",277.948,108.161915213212
"49",2021-12-01,"All",278.802,108.494244553924
"50",2022-01-01,"All",281.148,100
"51",2022-02-01,"All",283.716,101.762541158241
"52",2022-03-01,"All",287.504,103.121211469071
"53",2022-04-01,"All",289.109,103.6968888315
"54",2022-05-01,"All",292.296,104.839993974218
"55",2022-06-01,"All",296.311,106.280084074002
"56",2022-07-01,"All",296.276,106.267530362049
"57",2022-08-01,"All",296.171,106.229869226189
"58",2022-09-01,"All",296.808,106.458346783739
"59",2022-10-01,"All",298.012,106.890194474932
"60",2022-11-01,"All",297.711,106.782232552134
"61",2022-12-01,"All",296.797,106.454401331411
"62",2023-01-01,"All",299.17,107.305543001844
"63",2023-02-01,"All",300.84,107.904534400758
"64",2023-03-01,"All",301.836,108.2617771752
"65",2017-12-01,"Food",251.238,NA
"66",2018-01-01,"Food",252.361,13.384
"67",2018-02-01,"Food",252.266,13.4387638175754
"68",2018-03-01,"Food",252.37,13.4443041259682
"69",2018-04-01,"Food",253.209,13.4889994984835
"70",2018-05-01,"Food",253.098,13.4830862847181
"71",2018-06-01,"Food",253.231,13.4901714867974
"72",2018-07-01,"Food",253.746,13.5176066677811
"73",2018-08-01,"Food",254.077,13.5352397646853
"74",2018-09-01,"Food",254.393,13.5520737786481
"75",2018-10-01,"Food",254.358,13.5502092517852
"76",2018-11-01,"Food",254.379,13.5513279679029
"77",2018-12-01,"Food",255.21,13.5955971628496
"78",2019-01-01,"Food",256.417,13.6598967035241
"79",2019-02-01,"Food",257.222,13.7027808213726
"80",2019-03-01,"Food",257.724,13.7295234638072
"81",2019-04-01,"Food",257.708,13.7286711086699
"82",2019-05-01,"Food",258.11,13.750086531496
"83",2019-06-01,"Food",258.064,13.7476360104761
"84",2019-07-01,"Food",258.274,13.758823171654
"85",2019-08-01,"Food",258.41,13.7660681903215
"86",2019-09-01,"Food",258.943,13.7944622708348
"87",2019-10-01,"Food",259.632,13.8311668139374
"88",2019-11-01,"Food",259.467,13.8223769015834
"89",2019-12-01,"Food",259.823,13.8413418033896
"90",2020-01-01,"Food",261.057,13.771
"91",2020-02-01,"Food",261.876,13.8798120104841
"92",2020-03-01,"Food",262.708,13.9239092305146
"93",2020-04-01,"Food",266.757,14.1385121678989
"94",2020-05-01,"Food",268.439,14.2276606343549
"95",2020-06-01,"Food",269.77,14.2982055861105
"96",2020-07-01,"Food",268.863,14.2501332561013
"97",2020-08-01,"Food",269.079,14.26158157284
"98",2020-09-01,"Food",269.163,14.2660336960161
"99",2020-10-01,"Food",269.828,14.3012796711608
"100",2020-11-01,"Food",269.069,14.2610515581761
"101",2020-12-01,"Food",270.023,14.3116149571054
"102",2021-01-01,"Food",270.938,14.3601112988458
"103",2021-02-01,"Food",271.363,14.3826369220585
"104",2021-03-01,"Food",271.812,14.4064345804644
"105",2021-04-01,"Food",273.09,14.4741704545017
"106",2021-05-01,"Food",274.212,14.5336380997833
"107",2021-06-01,"Food",276.206,14.6393230237508
"108",2021-07-01,"Food",278.127,14.7411388406723
"109",2021-08-01,"Food",279.135,14.7945643187863
"110",2021-09-01,"Food",281.506,14.9202307955801
"111",2021-10-01,"Food",284.205,15.0632817533475
"112",2021-11-01,"Food",285.507,15.132289662578
"113",2021-12-01,"Food",286.966,15.2096188020306
"114",2022-01-01,"Food",289.772,13.37
"115",2022-02-01,"Food",292.794,13.6415316797112
"116",2022-03-01,"Food",295.728,13.7782293372734
"117",2022-04-01,"Food",298.711,13.9172099482169
"118",2022-05-01,"Food",302.038,14.0722178237143
"119",2022-06-01,"Food",305.041,14.2121302523644
"120",2022-07-01,"Food",308.532,14.3747790330562
"121",2022-08-01,"Food",310.875,14.4839414773876
"122",2022-09-01,"Food",313.142,14.5895630144338
"123",2022-10-01,"Food",315.323,14.6911777353415
"124",2022-11-01,"Food",315.857,14.7160572681084
"125",2022-12-01,"Food",316.839,14.7618095175038
"126",2023-01-01,"Food",319.136,14.86882878111
"127",2023-02-01,"Food",320.569,14.9355935197898
"128",2023-03-01,"Food",320.863,14.9492912400772
"129",2017-12-01,"Energy",206.598,NA
"130",2018-01-01,"Energy",210.663,7.513
"131",2018-02-01,"Energy",213.519,7.76468429994482
"132",2018-03-01,"Energy",212.554,7.72959177726793
"133",2018-04-01,"Energy",218.83,7.95782045324737
"134",2018-05-01,"Energy",226.81,8.24801561486558
"135",2018-06-01,"Energy",229.137,8.33263768768333
"136",2018-07-01,"Energy",227.107,8.2588161114822
"137",2018-08-01,"Energy",226.939,8.25270673965866
"138",2018-09-01,"Energy",226.165,8.2245599909002
"139",2018-10-01,"Energy",225.757,8.20972294504303
"140",2018-11-01,"Energy",215.91,7.85163375250486
"141",2018-12-01,"Energy",205.905,7.48779884122789
"142",2019-01-01,"Energy",200.563,7.29353536336266
"143",2019-02-01,"Energy",202.74,7.37270263990939
"144",2019-03-01,"Energy",211.724,7.69940857123496
"145",2019-04-01,"Energy",222.499,8.09124477003649
"146",2019-05-01,"Energy",225.773,8.21030478997861
"147",2019-06-01,"Energy",221.373,8.05029743269538
"148",2019-07-01,"Energy",222.492,8.09099021287718
"149",2019-08-01,"Energy",216.978,7.89047190195452
"150",2019-09-01,"Energy",215.418,7.83374202073592
"151",2019-10-01,"Energy",216.351,7.86767085354166
"152",2019-11-01,"Energy",214.636,7.80530434950967
"153",2019-12-01,"Energy",212.982,7.74515612929457
"154",2020-01-01,"Energy",213.043,6.706
"155",2020-02-01,"Energy",208.354,6.56028173272859
"156",2020-03-01,"Energy",199.573,6.28380115690528
"157",2020-04-01,"Energy",183.081,5.76453027016368
"158",2020-05-01,"Energy",183.076,5.76437283901926
"159",2020-06-01,"Energy",193.379,6.08877545520279
"160",2020-07-01,"Energy",197.665,6.22372543219615
"161",2020-08-01,"Energy",197.362,6.21418510484454
"162",2020-09-01,"Energy",198.858,6.2612885032538
"163",2020-10-01,"Energy",196.458,6.18572155393414
"164",2020-11-01,"Energy",194.388,6.12054506014593
"165",2020-12-01,"Energy",198.155,6.23915368434891
"166",2021-01-01,"Energy",205.273,6.46327266153947
"167",2021-02-01,"Energy",213.277,6.71528843752054
"168",2021-03-01,"Energy",225.861,7.11151114178663
"169",2021-04-01,"Energy",229.116,7.21399881680142
"170",2021-05-01,"Energy",235.339,7.40993761914152
"171",2021-06-01,"Energy",240.72,7.57936501676198
"172",2021-07-01,"Energy",244.8,7.70782883060541
"173",2021-08-01,"Energy",246.639,7.76573200552159
"174",2021-09-01,"Energy",248.228,7.81576362321699
"175",2021-10-01,"Energy",255.338,8.03963071057648
"176",2021-11-01,"Energy",259.1,8.15808190363505
"177",2021-12-01,"Energy",256.207,8.06699224347597
"178",2022-01-01,"Energy",260.653,7.348
"179",2022-02-01,"Energy",267.771,7.67965476353105
"180",2022-03-01,"Energy",298.246,8.55367576998287
"181",2022-04-01,"Energy",298.469,8.56007139539513
"182",2022-05-01,"Energy",316.761,9.08468475880831
"183",2022-06-01,"Energy",340.917,9.77747725862291
"184",2022-07-01,"Energy",325.407,9.33265147322282
"185",2022-08-01,"Energy",305.372,8.75804898382948
"186",2022-09-01,"Energy",297.343,8.52777778905338
"187",2022-10-01,"Energy",300.359,8.61427647175916
"188",2022-11-01,"Energy",292.953,8.40187287622899
"189",2022-12-01,"Energy",274.937,7.88517517476103
"190",2023-01-01,"Energy",283.33,8.12588586572576
"191",2023-02-01,"Energy",281.673,8.07836321411983
"192",2023-03-01,"Energy",279.084,8.00411086348148
"193",2017-12-01,"Goods_LFE",142.647,NA
"194",2018-01-01,"Goods_LFE",143.417,19.849
"195",2018-02-01,"Goods_LFE",144.412,20.094595666225
"196",2018-03-01,"Goods_LFE",145.05,20.1833718900503
"197",2018-04-01,"Goods_LFE",145.131,20.1946428526362
"198",2018-05-01,"Goods_LFE",144.745,20.1409318457451
"199",2018-06-01,"Goods_LFE",144.237,20.0702448211319
"200",2018-07-01,"Goods_LFE",143.861,20.0179252911032
"201",2018-08-01,"Goods_LFE",143.599,19.9814685973066
"202",2018-09-01,"Goods_LFE",143.641,19.987312800129
"203",2018-10-01,"Goods_LFE",144.134,20.0559126094485
"204",2018-11-01,"Goods_LFE",143.542,19.9735371791906
"205",2018-12-01,"Goods_LFE",142.84,19.8758555034456
"206",2019-01-01,"Goods_LFE",143.892,20.0222388693769
"207",2019-02-01,"Goods_LFE",144.609,20.1220077604156
"208",2019-03-01,"Goods_LFE",144.994,20.1755796196205
"209",2019-04-01,"Goods_LFE",144.851,20.1556815004872
"210",2019-05-01,"Goods_LFE",144.457,20.1008573121061
"211",2019-06-01,"Goods_LFE",144.461,20.1014139028511
"212",2019-07-01,"Goods_LFE",144.448,20.0996049829299
"213",2019-08-01,"Goods_LFE",144.806,20.1494198546061
"214",2019-09-01,"Goods_LFE",144.596,20.1201988404944
"215",2019-10-01,"Goods_LFE",144.577,20.1175550344557
"216",2019-11-01,"Goods_LFE",143.722,19.998583762715
"217",2019-12-01,"Goods_LFE",142.92,19.8869873183453
"218",2020-01-01,"Goods_LFE",143.532,20.137
"219",2020-02-01,"Goods_LFE",144.605,20.3744114539603
"220",2020-03-01,"Goods_LFE",144.718,20.3903328155612
"221",2020-04-01,"Goods_LFE",143.613,20.2346416246851
"222",2020-05-01,"Goods_LFE",142.964,20.143199468234
"223",2020-06-01,"Goods_LFE",142.908,20.1353092359362
"224",2020-07-01,"Goods_LFE",143.696,20.2463360761265
"225",2020-08-01,"Goods_LFE",145.391,20.4851565001399
"226",2020-09-01,"Goods_LFE",146.096,20.5844888888889
"227",2020-10-01,"Goods_LFE",146.261,20.6077368947663
"228",2020-11-01,"Goods_LFE",145.75,20.535738525049
"229",2020-12-01,"Goods_LFE",145.317,20.4747301217464
"230",2021-01-01,"Goods_LFE",145.973,20.5671585572348
"231",2021-02-01,"Goods_LFE",146.532,20.6459199832074
"232",2021-03-01,"Goods_LFE",147.16,20.7344033025469
"233",2021-04-01,"Goods_LFE",149.915,21.122574552197
"234",2021-05-01,"Goods_LFE",152.217,21.4469194584383
"235",2021-06-01,"Goods_LFE",155.284,21.8790505737476
"236",2021-07-01,"Goods_LFE",155.873,21.9620389098797
"237",2021-08-01,"Goods_LFE",156.581,22.0617939896446
"238",2021-09-01,"Goods_LFE",156.72,22.0813786733837
"239",2021-10-01,"Goods_LFE",158.55,22.339220193115
"240",2021-11-01,"Goods_LFE",159.426,22.4626459697733
"241",2021-12-01,"Goods_LFE",160.85,22.6632833053457
"242",2022-01-01,"Goods_LFE",162.991,21.699
"243",2022-02-01,"Goods_LFE",164.559,22.1993518246814
"244",2022-03-01,"Goods_LFE",164.449,22.184512595586
"245",2022-04-01,"Goods_LFE",164.52,22.1940906434566
"246",2022-05-01,"Goods_LFE",165.14,22.2777299347218
"247",2022-06-01,"Goods_LFE",166.403,22.4481112651539
"248",2022-07-01,"Goods_LFE",166.746,22.4943826795151
"249",2022-08-01,"Goods_LFE",167.637,22.6145804351881
"250",2022-09-01,"Goods_LFE",167.104,22.5426776251166
"251",2022-10-01,"Goods_LFE",166.601,22.4748218775256
"252",2022-11-01,"Goods_LFE",165.291,22.2981001492073
"253",2022-12-01,"Goods_LFE",164.304,22.1649517935965
"254",2023-01-01,"Goods_LFE",165.34,22.3047103512589
"255",2023-02-01,"Goods_LFE",166.246,22.4269316381722
"256",2023-03-01,"Goods_LFE",166.961,22.5233866272925
"257",2017-12-01,"Services_LE",322.25,NA
"258",2018-01-01,"Services_LE",323.5,59.254
"259",2018-02-01,"Services_LE",324.69,59.7026571295578
"260",2018-03-01,"Services_LE",325.61,59.8718229325058
"261",2018-04-01,"Services_LE",326.252,59.9898712428239
"262",2018-05-01,"Services_LE",327.298,60.1822054057409
"263",2018-06-01,"Services_LE",328.068,60.3237898277735
"264",2018-07-01,"Services_LE",328.641,60.4291507028704
"265",2018-08-01,"Services_LE",329.086,60.5109754662529
"266",2018-09-01,"Services_LE",329.761,60.6350916803724
"267",2018-10-01,"Services_LE",330.465,60.7645402948022
"268",2018-11-01,"Services_LE",330.983,60.8597879968968
"269",2018-12-01,"Services_LE",331.478,60.9508065539178
"270",2019-01-01,"Services_LE",332.444,61.1284306470132
"271",2019-02-01,"Services_LE",333.586,61.3384168937161
"272",2019-03-01,"Services_LE",334.518,61.5097892071373
"273",2019-04-01,"Services_LE",335.468,61.6844712862684
"274",2019-05-01,"Services_LE",336.204,61.8198039286268
"275",2019-06-01,"Services_LE",337.197,62.0023926702871
"276",2019-07-01,"Services_LE",337.867,62.1255895050427
"277",2019-08-01,"Services_LE",338.619,62.2638641613654
"278",2019-09-01,"Services_LE",339.377,62.4032420729247
"279",2019-10-01,"Services_LE",340.302,62.5733272552366
"280",2019-11-01,"Services_LE",341.032,62.7075566423584
"281",2019-12-01,"Services_LE",341.347,62.7654775422808
"282",2020-01-01,"Services_LE",342.694,59.387
"283",2020-02-01,"Services_LE",344.006,59.8496085273929
"284",2020-03-01,"Services_LE",343.99,59.8468248732229
"285",2020-04-01,"Services_LE",342.776,59.6356151130668
"286",2020-05-01,"Services_LE",342.801,59.6399645727075
"287",2020-06-01,"Services_LE",343.713,59.7986328604031
"288",2020-07-01,"Services_LE",345.493,60.1083143868263
"289",2020-08-01,"Services_LE",345.936,60.1853868116609
"290",2020-09-01,"Services_LE",345.88,60.1756440220655
"291",2020-10-01,"Services_LE",346.22,60.2347966731801
"292",2020-11-01,"Services_LE",346.884,60.3503183212391
"293",2020-12-01,"Services_LE",346.808,60.3370959639311
"294",2021-01-01,"Services_LE",347.19,60.4035557072422
"295",2021-02-01,"Services_LE",348.361,60.6072843968161
"296",2021-03-01,"Services_LE",349.607,60.8240614653124
"297",2021-04-01,"Services_LE",351.265,61.1125176286887
"298",2021-05-01,"Services_LE",352.721,61.3658301581675
"299",2021-06-01,"Services_LE",354.25,61.6318431097974
"300",2021-07-01,"Services_LE",355.375,61.8275687936323
"301",2021-08-01,"Services_LE",355.423,61.8359197561426
"302",2021-09-01,"Services_LE",355.962,61.9296941059977
"303",2021-10-01,"Services_LE",357.469,62.1918795331437
"304",2021-11-01,"Services_LE",358.722,62.4098744503394
"305",2021-12-01,"Services_LE",359.559,62.5554943591126
"306",2022-01-01,"Services_LE",361.397,57.583
"307",2022-02-01,"Services_LE",363.672,58.2416926735251
"308",2022-03-01,"Services_LE",365.938,58.6045902174608
"309",2022-04-01,"Services_LE",368.565,59.0253015360483
"310",2022-05-01,"Services_LE",370.937,59.405174869771
"311",2022-06-01,"Services_LE",373.664,59.8419010843839
"312",2022-07-01,"Services_LE",375.06,60.0654690328986
"313",2022-08-01,"Services_LE",376.98,60.3729550365865
"314",2022-09-01,"Services_LE",379.634,60.7979903771008
"315",2022-10-01,"Services_LE",381.58,61.1096402537553
"316",2022-11-01,"Services_LE",383.179,61.3657184412016
"317",2022-12-01,"Services_LE",384.906,61.6422956955604
"318",2023-01-01,"Services_LE",387.258,62.018966050078
"319",2023-02-01,"Services_LE",390.07,62.4693049263125
"320",2023-03-01,"Services_LE",392.024,62.782235994649
