"","date","Category","Index_NSA","Relative_Importance"
"47",2021-10-01,"All",276.589,107.633067936834
"48",2021-11-01,"All",277.948,108.161915213212
"49",2021-12-01,"All",278.802,108.494244553924
"50",2022-01-01,"All",281.148,100
"51",2022-02-01,"All",283.716,101.762541158241
"52",2022-03-01,"All",287.504,103.121211469071
"53",2022-04-01,"All",289.109,103.6968888315
"54",2022-05-01,"All",292.296,104.839993974218
"55",2022-06-01,"All",296.311,106.280084074002
"56",2022-07-01,"All",296.276,106.267530362049
"57",2022-08-01,"All",296.171,106.229869226189
"58",2022-09-01,"All",296.808,106.458346783739
"59",2022-10-01,"All",298.012,106.890194474932
"60",2022-11-01,"All",297.711,106.782232552134
"61",2022-12-01,"All",296.797,106.454401331411
"62",2023-01-01,"All",299.17,107.305543001844
"63",2023-02-01,"All",300.84,107.904534400758
"64",2023-03-01,"All",301.836,108.2617771752
"65",2023-04-01,"All",303.363,108.809477693847
"66",2023-05-01,"All",304.127,109.083507291913
"67",2023-06-01,"All",305.109,109.435728581574
"68",2023-07-01,"All",305.691,109.644478877483
"69",2023-08-01,"All",307.026,110.12331331913
"70",2023-09-01,"All",307.789,110.396984239711
"71",2023-10-01,"All",307.671,110.354660296555
"72",2023-11-01,"All",307.051,110.132280256239
"73",2017-12-01,"Food",251.238,NA
"74",2018-01-01,"Food",252.361,13.384
"75",2018-02-01,"Food",252.266,13.4387638175754
"76",2018-03-01,"Food",252.37,13.4443041259682
"77",2018-04-01,"Food",253.209,13.4889994984835
"78",2018-05-01,"Food",253.098,13.4830862847181
"79",2018-06-01,"Food",253.231,13.4901714867974
"80",2018-07-01,"Food",253.746,13.5176066677811
"81",2018-08-01,"Food",254.077,13.5352397646853
"82",2018-09-01,"Food",254.393,13.5520737786481
"83",2018-10-01,"Food",254.358,13.5502092517852
"84",2018-11-01,"Food",254.379,13.5513279679029
"85",2018-12-01,"Food",255.21,13.5955971628496
"86",2019-01-01,"Food",256.417,13.6598967035241
"87",2019-02-01,"Food",257.222,13.7027808213726
"88",2019-03-01,"Food",257.724,13.7295234638072
"89",2019-04-01,"Food",257.708,13.7286711086699
"90",2019-05-01,"Food",258.11,13.750086531496
"91",2019-06-01,"Food",258.064,13.7476360104761
"92",2019-07-01,"Food",258.274,13.758823171654
"93",2019-08-01,"Food",258.41,13.7660681903215
"94",2019-09-01,"Food",258.943,13.7944622708348
"95",2019-10-01,"Food",259.632,13.8311668139374
"96",2019-11-01,"Food",259.467,13.8223769015834
"97",2019-12-01,"Food",259.823,13.8413418033896
"98",2020-01-01,"Food",261.057,13.771
"99",2020-02-01,"Food",261.876,13.8798120104841
"100",2020-03-01,"Food",262.708,13.9239092305146
"101",2020-04-01,"Food",266.757,14.1385121678989
"102",2020-05-01,"Food",268.439,14.2276606343549
"103",2020-06-01,"Food",269.77,14.2982055861105
"104",2020-07-01,"Food",268.863,14.2501332561013
"105",2020-08-01,"Food",269.079,14.26158157284
"106",2020-09-01,"Food",269.163,14.2660336960161
"107",2020-10-01,"Food",269.828,14.3012796711608
"108",2020-11-01,"Food",269.069,14.2610515581761
"109",2020-12-01,"Food",270.023,14.3116149571054
"110",2021-01-01,"Food",270.938,14.3601112988458
"111",2021-02-01,"Food",271.363,14.3826369220585
"112",2021-03-01,"Food",271.812,14.4064345804644
"113",2021-04-01,"Food",273.09,14.4741704545017
"114",2021-05-01,"Food",274.212,14.5336380997833
"115",2021-06-01,"Food",276.206,14.6393230237508
"116",2021-07-01,"Food",278.127,14.7411388406723
"117",2021-08-01,"Food",279.135,14.7945643187863
"118",2021-09-01,"Food",281.506,14.9202307955801
"119",2021-10-01,"Food",284.205,15.0632817533475
"120",2021-11-01,"Food",285.507,15.132289662578
"121",2021-12-01,"Food",286.966,15.2096188020306
"122",2022-01-01,"Food",289.772,13.37
"123",2022-02-01,"Food",292.794,13.6415316797112
"124",2022-03-01,"Food",295.728,13.7782293372734
"125",2022-04-01,"Food",298.711,13.9172099482169
"126",2022-05-01,"Food",302.038,14.0722178237143
"127",2022-06-01,"Food",305.041,14.2121302523644
"128",2022-07-01,"Food",308.532,14.3747790330562
"129",2022-08-01,"Food",310.875,14.4839414773876
"130",2022-09-01,"Food",313.142,14.5895630144338
"131",2022-10-01,"Food",315.323,14.6911777353415
"132",2022-11-01,"Food",315.857,14.7160572681084
"133",2022-12-01,"Food",316.839,14.7618095175038
"134",2023-01-01,"Food",319.136,14.86882878111
"135",2023-02-01,"Food",320.569,14.9355935197898
"136",2023-03-01,"Food",320.863,14.9492912400772
"137",2023-04-01,"Food",321.566,14.9820446324652
"138",2023-05-01,"Food",322.249,15.0138662071465
"139",2023-06-01,"Food",322.556,15.0281696089432
"140",2023-07-01,"Food",323.523,15.0732229950586
"141",2023-08-01,"Food",324.1,15.1001059358948
"142",2023-09-01,"Food",324.704,15.128246830635
"143",2023-10-01,"Food",325.731,15.1760956698703
"144",2023-11-01,"Food",325.172,15.1500513649701
"145",2017-12-01,"Energy",206.598,NA
"146",2018-01-01,"Energy",210.663,7.513
"147",2018-02-01,"Energy",213.519,7.76468429994482
"148",2018-03-01,"Energy",212.554,7.72959177726793
"149",2018-04-01,"Energy",218.83,7.95782045324737
"150",2018-05-01,"Energy",226.81,8.24801561486558
"151",2018-06-01,"Energy",229.137,8.33263768768333
"152",2018-07-01,"Energy",227.107,8.2588161114822
"153",2018-08-01,"Energy",226.939,8.25270673965866
"154",2018-09-01,"Energy",226.165,8.2245599909002
"155",2018-10-01,"Energy",225.757,8.20972294504303
"156",2018-11-01,"Energy",215.91,7.85163375250486
"157",2018-12-01,"Energy",205.905,7.48779884122789
"158",2019-01-01,"Energy",200.563,7.29353536336266
"159",2019-02-01,"Energy",202.74,7.37270263990939
"160",2019-03-01,"Energy",211.724,7.69940857123496
"161",2019-04-01,"Energy",222.499,8.09124477003649
"162",2019-05-01,"Energy",225.773,8.21030478997861
"163",2019-06-01,"Energy",221.373,8.05029743269538
"164",2019-07-01,"Energy",222.492,8.09099021287718
"165",2019-08-01,"Energy",216.978,7.89047190195452
"166",2019-09-01,"Energy",215.418,7.83374202073592
"167",2019-10-01,"Energy",216.351,7.86767085354166
"168",2019-11-01,"Energy",214.636,7.80530434950967
"169",2019-12-01,"Energy",212.982,7.74515612929457
"170",2020-01-01,"Energy",213.043,6.706
"171",2020-02-01,"Energy",208.354,6.56028173272859
"172",2020-03-01,"Energy",199.573,6.28380115690528
"173",2020-04-01,"Energy",183.081,5.76453027016368
"174",2020-05-01,"Energy",183.076,5.76437283901926
"175",2020-06-01,"Energy",193.379,6.08877545520279
"176",2020-07-01,"Energy",197.665,6.22372543219615
"177",2020-08-01,"Energy",197.362,6.21418510484454
"178",2020-09-01,"Energy",198.858,6.2612885032538
"179",2020-10-01,"Energy",196.458,6.18572155393414
"180",2020-11-01,"Energy",194.388,6.12054506014593
"181",2020-12-01,"Energy",198.155,6.23915368434891
"182",2021-01-01,"Energy",205.273,6.46327266153947
"183",2021-02-01,"Energy",213.277,6.71528843752054
"184",2021-03-01,"Energy",225.861,7.11151114178663
"185",2021-04-01,"Energy",229.116,7.21399881680142
"186",2021-05-01,"Energy",235.339,7.40993761914152
"187",2021-06-01,"Energy",240.72,7.57936501676198
"188",2021-07-01,"Energy",244.8,7.70782883060541
"189",2021-08-01,"Energy",246.639,7.76573200552159
"190",2021-09-01,"Energy",248.228,7.81576362321699
"191",2021-10-01,"Energy",255.338,8.03963071057648
"192",2021-11-01,"Energy",259.1,8.15808190363505
"193",2021-12-01,"Energy",256.207,8.06699224347597
"194",2022-01-01,"Energy",260.653,7.348
"195",2022-02-01,"Energy",267.771,7.67965476353105
"196",2022-03-01,"Energy",298.246,8.55367576998287
"197",2022-04-01,"Energy",298.469,8.56007139539513
"198",2022-05-01,"Energy",316.761,9.08468475880831
"199",2022-06-01,"Energy",340.917,9.77747725862291
"200",2022-07-01,"Energy",325.407,9.33265147322282
"201",2022-08-01,"Energy",305.372,8.75804898382948
"202",2022-09-01,"Energy",297.343,8.52777778905338
"203",2022-10-01,"Energy",300.359,8.61427647175916
"204",2022-11-01,"Energy",292.953,8.40187287622899
"205",2022-12-01,"Energy",274.937,7.88517517476103
"206",2023-01-01,"Energy",283.33,8.12588586572576
"207",2023-02-01,"Energy",281.673,8.07836321411983
"208",2023-03-01,"Energy",279.084,8.00411086348148
"209",2023-04-01,"Energy",283.352,8.12651682428661
"210",2023-05-01,"Energy",279.816,8.02510457559708
"211",2023-06-01,"Energy",283.854,8.14091415144785
"212",2023-07-01,"Energy",284.828,8.16884840773281
"213",2023-08-01,"Energy",294.328,8.44130778628219
"214",2023-09-01,"Energy",296.004,8.48937535664521
"215",2023-10-01,"Energy",286.754,8.22408596174187
"216",2023-11-01,"Energy",277.029,7.94517359791106
"217",2017-12-01,"Goods_LFE",142.647,NA
"218",2018-01-01,"Goods_LFE",143.417,19.849
"219",2018-02-01,"Goods_LFE",144.412,20.094595666225
"220",2018-03-01,"Goods_LFE",145.05,20.1833718900503
"221",2018-04-01,"Goods_LFE",145.131,20.1946428526362
"222",2018-05-01,"Goods_LFE",144.745,20.1409318457451
"223",2018-06-01,"Goods_LFE",144.237,20.0702448211319
"224",2018-07-01,"Goods_LFE",143.861,20.0179252911032
"225",2018-08-01,"Goods_LFE",143.599,19.9814685973066
"226",2018-09-01,"Goods_LFE",143.641,19.987312800129
"227",2018-10-01,"Goods_LFE",144.134,20.0559126094485
"228",2018-11-01,"Goods_LFE",143.542,19.9735371791906
"229",2018-12-01,"Goods_LFE",142.84,19.8758555034456
"230",2019-01-01,"Goods_LFE",143.892,20.0222388693769
"231",2019-02-01,"Goods_LFE",144.609,20.1220077604156
"232",2019-03-01,"Goods_LFE",144.994,20.1755796196205
"233",2019-04-01,"Goods_LFE",144.851,20.1556815004872
"234",2019-05-01,"Goods_LFE",144.457,20.1008573121061
"235",2019-06-01,"Goods_LFE",144.461,20.1014139028511
"236",2019-07-01,"Goods_LFE",144.448,20.0996049829299
"237",2019-08-01,"Goods_LFE",144.806,20.1494198546061
"238",2019-09-01,"Goods_LFE",144.596,20.1201988404944
"239",2019-10-01,"Goods_LFE",144.577,20.1175550344557
"240",2019-11-01,"Goods_LFE",143.722,19.998583762715
"241",2019-12-01,"Goods_LFE",142.92,19.8869873183453
"242",2020-01-01,"Goods_LFE",143.532,20.137
"243",2020-02-01,"Goods_LFE",144.605,20.3744114539603
"244",2020-03-01,"Goods_LFE",144.718,20.3903328155612
"245",2020-04-01,"Goods_LFE",143.613,20.2346416246851
"246",2020-05-01,"Goods_LFE",142.964,20.143199468234
"247",2020-06-01,"Goods_LFE",142.908,20.1353092359362
"248",2020-07-01,"Goods_LFE",143.696,20.2463360761265
"249",2020-08-01,"Goods_LFE",145.391,20.4851565001399
"250",2020-09-01,"Goods_LFE",146.096,20.5844888888889
"251",2020-10-01,"Goods_LFE",146.261,20.6077368947663
"252",2020-11-01,"Goods_LFE",145.75,20.535738525049
"253",2020-12-01,"Goods_LFE",145.317,20.4747301217464
"254",2021-01-01,"Goods_LFE",145.973,20.5671585572348
"255",2021-02-01,"Goods_LFE",146.532,20.6459199832074
"256",2021-03-01,"Goods_LFE",147.16,20.7344033025469
"257",2021-04-01,"Goods_LFE",149.915,21.122574552197
"258",2021-05-01,"Goods_LFE",152.217,21.4469194584383
"259",2021-06-01,"Goods_LFE",155.284,21.8790505737476
"260",2021-07-01,"Goods_LFE",155.873,21.9620389098797
"261",2021-08-01,"Goods_LFE",156.581,22.0617939896446
"262",2021-09-01,"Goods_LFE",156.72,22.0813786733837
"263",2021-10-01,"Goods_LFE",158.55,22.339220193115
"264",2021-11-01,"Goods_LFE",159.426,22.4626459697733
"265",2021-12-01,"Goods_LFE",160.85,22.6632833053457
"266",2022-01-01,"Goods_LFE",162.991,21.699
"267",2022-02-01,"Goods_LFE",164.559,22.1993518246814
"268",2022-03-01,"Goods_LFE",164.449,22.184512595586
"269",2022-04-01,"Goods_LFE",164.52,22.1940906434566
"270",2022-05-01,"Goods_LFE",165.14,22.2777299347218
"271",2022-06-01,"Goods_LFE",166.403,22.4481112651539
"272",2022-07-01,"Goods_LFE",166.746,22.4943826795151
"273",2022-08-01,"Goods_LFE",167.637,22.6145804351881
"274",2022-09-01,"Goods_LFE",167.104,22.5426776251166
"275",2022-10-01,"Goods_LFE",166.601,22.4748218775256
"276",2022-11-01,"Goods_LFE",165.291,22.2981001492073
"277",2022-12-01,"Goods_LFE",164.304,22.1649517935965
"278",2023-01-01,"Goods_LFE",165.34,22.3047103512589
"279",2023-02-01,"Goods_LFE",166.246,22.4269316381722
"280",2023-03-01,"Goods_LFE",166.961,22.5233866272925
"281",2023-04-01,"Goods_LFE",167.833,22.6410212433945
"282",2023-05-01,"Goods_LFE",168.499,22.7308660304632
"283",2023-06-01,"Goods_LFE",168.588,22.7428723158222
"284",2023-07-01,"Goods_LFE",168.014,22.6654385203606
"285",2023-08-01,"Goods_LFE",168.029,22.6674620516009
"286",2023-09-01,"Goods_LFE",167.141,22.5476690021759
"287",2023-10-01,"Goods_LFE",166.759,22.49613640659
"288",2023-11-01,"Goods_LFE",165.367,22.3083527074915
"289",2017-12-01,"Services_LE",322.25,NA
"290",2018-01-01,"Services_LE",323.5,59.254
"291",2018-02-01,"Services_LE",324.69,59.7026571295578
"292",2018-03-01,"Services_LE",325.61,59.8718229325058
"293",2018-04-01,"Services_LE",326.252,59.9898712428239
"294",2018-05-01,"Services_LE",327.298,60.1822054057409
"295",2018-06-01,"Services_LE",328.068,60.3237898277735
"296",2018-07-01,"Services_LE",328.641,60.4291507028704
"297",2018-08-01,"Services_LE",329.086,60.5109754662529
"298",2018-09-01,"Services_LE",329.761,60.6350916803724
"299",2018-10-01,"Services_LE",330.465,60.7645402948022
"300",2018-11-01,"Services_LE",330.983,60.8597879968968
"301",2018-12-01,"Services_LE",331.478,60.9508065539178
"302",2019-01-01,"Services_LE",332.444,61.1284306470132
"303",2019-02-01,"Services_LE",333.586,61.3384168937161
"304",2019-03-01,"Services_LE",334.518,61.5097892071373
"305",2019-04-01,"Services_LE",335.468,61.6844712862684
"306",2019-05-01,"Services_LE",336.204,61.8198039286268
"307",2019-06-01,"Services_LE",337.197,62.0023926702871
"308",2019-07-01,"Services_LE",337.867,62.1255895050427
"309",2019-08-01,"Services_LE",338.619,62.2638641613654
"310",2019-09-01,"Services_LE",339.377,62.4032420729247
"311",2019-10-01,"Services_LE",340.302,62.5733272552366
"312",2019-11-01,"Services_LE",341.032,62.7075566423584
"313",2019-12-01,"Services_LE",341.347,62.7654775422808
"314",2020-01-01,"Services_LE",342.694,59.387
"315",2020-02-01,"Services_LE",344.006,59.8496085273929
"316",2020-03-01,"Services_LE",343.99,59.8468248732229
"317",2020-04-01,"Services_LE",342.776,59.6356151130668
"318",2020-05-01,"Services_LE",342.801,59.6399645727075
"319",2020-06-01,"Services_LE",343.713,59.7986328604031
"320",2020-07-01,"Services_LE",345.493,60.1083143868263
"321",2020-08-01,"Services_LE",345.936,60.1853868116609
"322",2020-09-01,"Services_LE",345.88,60.1756440220655
"323",2020-10-01,"Services_LE",346.22,60.2347966731801
"324",2020-11-01,"Services_LE",346.884,60.3503183212391
"325",2020-12-01,"Services_LE",346.808,60.3370959639311
"326",2021-01-01,"Services_LE",347.19,60.4035557072422
"327",2021-02-01,"Services_LE",348.361,60.6072843968161
"328",2021-03-01,"Services_LE",349.607,60.8240614653124
"329",2021-04-01,"Services_LE",351.265,61.1125176286887
"330",2021-05-01,"Services_LE",352.721,61.3658301581675
"331",2021-06-01,"Services_LE",354.25,61.6318431097974
"332",2021-07-01,"Services_LE",355.375,61.8275687936323
"333",2021-08-01,"Services_LE",355.423,61.8359197561426
"334",2021-09-01,"Services_LE",355.962,61.9296941059977
"335",2021-10-01,"Services_LE",357.469,62.1918795331437
"336",2021-11-01,"Services_LE",358.722,62.4098744503394
"337",2021-12-01,"Services_LE",359.559,62.5554943591126
"338",2022-01-01,"Services_LE",361.397,57.583
"339",2022-02-01,"Services_LE",363.672,58.2416926735251
"340",2022-03-01,"Services_LE",365.938,58.6045902174608
"341",2022-04-01,"Services_LE",368.565,59.0253015360483
"342",2022-05-01,"Services_LE",370.937,59.405174869771
"343",2022-06-01,"Services_LE",373.664,59.8419010843839
"344",2022-07-01,"Services_LE",375.06,60.0654690328986
"345",2022-08-01,"Services_LE",376.98,60.3729550365865
"346",2022-09-01,"Services_LE",379.634,60.7979903771008
"347",2022-10-01,"Services_LE",381.58,61.1096402537553
"348",2022-11-01,"Services_LE",383.179,61.3657184412016
"349",2022-12-01,"Services_LE",384.906,61.6422956955604
"350",2023-01-01,"Services_LE",387.258,62.018966050078
"351",2023-02-01,"Services_LE",390.07,62.4693049263125
"352",2023-03-01,"Services_LE",392.024,62.782235994649
"353",2023-04-01,"Services_LE",393.769,63.0616959302924
"354",2023-05-01,"Services_LE",395.295,63.3060832436401
"355",2023-06-01,"Services_LE",396.646,63.5224444889434
"356",2023-07-01,"Services_LE",398.002,63.7396064790479
"357",2023-08-01,"Services_LE",399.219,63.9345077636772
"358",2023-09-01,"Services_LE",401.234,64.2572079185892
"359",2023-10-01,"Services_LE",402.549,64.4678038013233
"360",2023-11-01,"Services_LE",404.143,64.7230812439683
